@SampleID:
@Version:0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
1454	species	2|1239|91061|1385|186817|1386|1454	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus azotoformans	0.0000		
1523621	species	2|201174|1760|85006|85017|157920|1523621	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Cellulosimicrobium|Cellulosimicrobium sp. MM	0.0000		
1450	species	2|1239|91061|1385|186823|29330|1450	Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae|Alicyclobacillus|Alicyclobacillus acidoterrestris	0.0000		
106590	species	2|1224|28216|80840|119060|106589|106590	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus necator	0.0000		
1452	species	2|1239|91061|1385|186817|1386|1452	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus atrophaeus	0.0303		
106592	species	2|1224|28211|356|82115|106591|106592	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Ensifer|Ensifer adhaerens	0.0000		
309888	species	2|1297|188787|118964|183710|1298|309888	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus pimensis	0.0000		
196367	species	2|1224|28216|80840|119060|1827195|196367	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Caballeronia|Caballeronia sordidicola	0.0000		
1144338	species	2|1224|1236|72274|135621|286|1144338	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. GM79	0.0645		
1510	species	2|1239|186801|186802|541000|1508657|1510	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] stercorarium	0.0000		
169679	species	2|1239|186801|186802|31979|1485|169679	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium saccharobutylicum	0.0000		
36656	species	2759|4890|147545|5042|1131492|5073|36656	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Penicillium|Penicillium crustosum	0.0017		
2734	species	2|1239|186801|186802|543349|2733|2734	Bacteria|Firmicutes|Clostridia|Clostridiales|Symbiobacteriaceae|Symbiobacterium|Symbiobacterium thermophilum	0.0000		
1589764	species	2759|4890|147541|92860|715496|1319578|1589764	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Morosphaeriaceae|Acrocalymma|Acrocalymma vagum	0.0004		
358220	species	2|1224|28216|80840|80864|12916|358220	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax|Acidovorax sp. KKS102	0.1836		
67581	species	2|201174|1760|85011|2062|1883|67581	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces viridosporus	0.0000		
115781	species	2|1224|28221|213118|213119|115780|115781	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobacteraceae|Desulfotignum|Desulfotignum balticum	0.0000		
246432	species	2|1239|91061|1385|90964|1279|246432	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus equorum	0.0000		
580165	species	2|1239|91061|1385|186817|1386|580165	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cytotoxicus	0.0038		
82376	species	2|1239|909932|909929|1843490|151038|82376	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Sporomusaceae|Anaeroarcus|Anaeroarcus burkinensis	0.0000		
1173027	species	2|1117||1150|1892252|44471|1173027	Bacteria|Cyanobacteria||Oscillatoriales|Microcoleaceae|Microcoleus|Microcoleus sp. PCC 7113	0.0000		
392016	species	2|1239|91061|1385|186823|29330|392016	Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae|Alicyclobacillus|Alicyclobacillus contaminans	0.0000		
33910	species	2|201174|1760|85010|2070|1813|33910	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Amycolatopsis|Amycolatopsis mediterranei	0.0000		
5444	species	2759|5204|162480|48846|54740|1798858|5444	Eukaryota|Basidiomycota|Agaricostilbomycetes|Agaricostilbales|Chionosphaeraceae|Ballistosporomyces|Ballistosporomyces sasicola	0.0061		
281473	species	2|201174|1760|1217098|1217100|281472|281473	Bacteria|Actinobacteria|Actinobacteria|Jiangellales|Jiangellaceae|Jiangella|Jiangella gansuensis	0.0000		
454171	species	2|67819|1077257|1077263|1077264|1077265|454171	Bacteria|Armatimonadetes|Chthonomonadetes|Chthonomonadales|Chthonomonadaceae|Chthonomonas|Chthonomonas calidirosea	0.0000		
1881042	species	2|1224|1236|135614|32033|83618|1881042	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas|Pseudoxanthomonas sp. CF385	0.0000		
1178482	species	2|1224|1236|135619|28256|2745|1178482	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Halomonas|Halomonas huangheensis	0.0000		
1175444	species	2157|28890|224756|570264|570265|570266|1175444	Archaea|Euryarchaeota|Methanomicrobia|Methanocellales|Methanocellaceae|Methanocella|Methanocella conradii	0.0000		
73010	species	2|1224|1236|135624|84642|642|73010	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas encheleia	0.0000		
261302	species	2|1224|28216|80840|119060|1822464|261302	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia phytofirmans	0.0000		
1096756	species	2|201174|1760|85006|1268|1663|1096756	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter|Arthrobacter sp. PAO19	0.0872		
749465	species	2759|4890|147541|92860|683158|749461|749465	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Didymellaceae|Boeremia|Boeremia exigua	0.0017		
66219	species	2|1239|186801|186802|186803|1506553|66219	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium phytofermentans	0.0000		
487316	species	2|1224|1236|72274|468|469|487316	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter soli	0.0000		
1299	species	2|1297|188787|118964|183710|1298|1299	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus radiodurans	0.0000		
44250	species	2|1239|91061|1385|186822|44249|44250	Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus alvei	0.0000		
219305	species	2|201174|1760|85008|28056|1873|219305	Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|Micromonospora sp. ATCC 39149	1.2436		
358823	species	2|201174|1760|85011|2062|1883|358823	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces olindensis	0.0000		
749870	species	2759|4890|147541|92860|683158|1769962|749870	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Didymellaceae|Paraboeremia|Paraboeremia selaginellae	0.0022		
592361	species	2|1224|1236|72274|135621|286|592361	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas peli	0.0000		
46677	species	2|1224|1236|72274|135621|286|46677	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas agarici	0.0000		
1814	species	2|201174|1760|85010|2070|1813|1814	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Amycolatopsis|Amycolatopsis methanolica	0.0000		
395598	species	2|1224|1236|72274|135621|286|395598	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas reinekei	0.0000		
34010	species	2|1224|28211|204441|41295|191|34010	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Azospirillum|Azospirillum halopraeferens	0.0000		
216778	species	2|1224|1236|135614|32033|40323|216778	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas rhizophila	0.0360		
658612	species	2|1224|1236|72274|135621|286|658612	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. H2	0.0000		
151895	species	2|976|117747|200666|84566|1649482|151895	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pseudopedobacter|Pseudopedobacter saltans	0.0000		
483011	species	2|1239|91061|186826|33958|1578|483011	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus fabifermentans	0.0000		
511	species	2|1224|28216|80840|506|507|511	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Alcaligenes|Alcaligenes faecalis	0.0000		
1888	species	2|201174|1760|85011|2062|1883|1888	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces albus	0.0000		
2320716	species	2759|2320716	Eukaryota|Platanthera zijinensis	0.0161		
156515	species	2759|156515	Eukaryota|Tulasnella calospora	0.0161		
1287689	species	2759|1287689	Eukaryota|Rhizoctonia solani	0.0161		
305860	species	2759|305860	Eukaryota|Ceratobasidium sp. AG-I	0.0161		
5046	species	2759|4890|147550|5125||284134|5046	Eukaryota|Ascomycota|Sordariomycetes|Hypocreales||Sarocladium|Sarocladium strictum	0.0015		
247032	species	2759|4890|147541|92860|28556|5598|247032	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Alternaria|Alternaria chlamydosporigena	0.0053		
1304866	species	2|1239|186801|186802|31979|1485|1304866	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium sp. ASBs410	0.0000		
33906	species	2|201174|1760|622450|622451|1849|33906	Bacteria|Actinobacteria|Actinobacteria|Actinopolysporales|Actinopolysporaceae|Actinopolyspora|Actinopolyspora mortivallis	0.0000		
182640	species	2|201174|1760|85009|85015|182639|182640	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Kribbella|Kribbella flavida	0.0000		
407019	species	2|1224|28211|204457|41297|13687|407019	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas astaxanthinifaciens	0.0000		
76761	species	2|1224|1236|72274|135621|286|76761	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas veronii	0.0000		
1365176	species	2157|28889|183924|2266|114378|2268|1365176	Archaea|Crenarchaeota|Thermoprotei|Thermoproteales|Thermofilaceae|Thermofilum|Thermofilum adornatus	0.0000		
344884	species	2|976|768503|768507|563798|246875|344884	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Algoriphagus|Algoriphagus terrigena	0.0265		
191495	species	2|201174|1497346|588673|320583|191494|191495	Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Conexibacteraceae|Conexibacter|Conexibacter woesei	0.0493		
746128	species	2759|4890|147545|5042|1131492|5052|746128	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Aspergillus|Aspergillus fumigatus	0.0010		
1766	species	2|201174|1760|85007|1762|1763|1766	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium fortuitum	0.0000		
1169025	species	2|201174|1760|85011|2062|1883|1169025	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces pratensis	0.0000		
1463864	species	2|201174|1760|85011|2062|1883|1463864	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. NRRL F-5630	12.4248		
1048983	species	2|976|768503|768507|89373|1494913|1048983	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Anditalea|Anditalea andensis	0.0000		
565429	species	2759|4890|147541|92860|683158|37463|565429	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Didymellaceae|Phoma|Phoma radicina	0.0002		
2001	species	2|201174|1760|85012|2004|2000|2001	Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Streptosporangiaceae|Streptosporangium|Streptosporangium roseum	0.0000		
2006	species	2|201174|1760|||147067|2006	Bacteria|Actinobacteria|Actinobacteria|||Thermobispora|Thermobispora bispora	0.0000		
1144318	species	2|1224|28216|80840|80864|52972|1144318	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Polaromonas|Polaromonas sp. CF318	0.0000		
493376	species	2|976|117743|200644|49546|59732|493376	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium palustre	0.0000		
1478	species	2|1239|91061|1385|186817|1386|1478	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus simplex	0.0000		
358	species	2|1224|28211|356|82115|357|358	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Agrobacterium|Agrobacterium tumefaciens	0.0000		
363277	species	2|200795|388447|388448|388449|363276|363277	Bacteria|Chloroflexi|Ktedonobacteria|Ktedonobacterales|Ktedonobacteraceae|Ktedonobacter|Ktedonobacter racemifer	0.0000		
1144313	species	2|976|117743|200644|49546|237|1144313	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. CF136	0.0000		
553385	species	2|1224|1236|135619|28256|204286|553385	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Cobetia|Cobetia crustatorum	0.0000		
365046.1	strain	2|1224|28216|80840|80864|174951|94132|365046.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Ramlibacter|Ramlibacter tataouinensis|Ramlibacter tataouinensis TTB310 strain	0.0076	Otu730.0	174951
45202.84	strain	||||||45202|45202.84	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_269_length_3926_cov_5.29021	45202
717606.1	strain	2|1239|91061|1385|186822|44249|59840|717606.1	Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus curdlanolyticus|Paenibacillus curdlanolyticus YK9 strain	0.0000	Otu611	717606
756067.1	strain	2|1117||1150|1892252|44471|119532|756067.1	Bacteria|Cyanobacteria||Oscillatoriales|Microcoleaceae|Microcoleus|Microcoleus vaginatus|Microcoleus vaginatus FGP-2 strain	0.0000	Otu922	756067
32644.76	strain	||||||32644|32644.76	||||||unidentified|unidentified strain	0.0000	RNODE_589_length_1668_cov_40.93320	32644
1881042.1	strain	2|1224|1236|135614|32033|83618|1881042|1881042.1	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas|Pseudoxanthomonas sp. CF385|Pseudoxanthomonas sp. CF385 strain	0.0000	Otu1096.0	32033
526225.1	strain	2|201174|1760|1643682|85030|1860|1861|526225.1	Bacteria|Actinobacteria|Actinobacteria|Geodermatophilales|Geodermatophilaceae|Geodermatophilus|Geodermatophilus obscurus|Geodermatophilus obscurus DSM 43160 strain	0.0000	Otu828.0	85030
32644.77	strain	||||||32644|32644.77	||||||unidentified|unidentified strain	0.0060	RNODE_349_length_1558_cov_4.95117	32644
45202.81	strain	||||||45202|45202.81	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_102_length_8268_cov_3.53650	45202
5507.4	strain	2759|4890|147550|5125|110618|5506|5507|5507.4	Eukaryota|Ascomycota|Sordariomycetes|Hypocreales|Nectriaceae|Fusarium|Fusarium oxysporum|Fusarium oxysporum strain	0.0058	Fusarium_oxysporum_MPI-IT2-AT-0302	5507
32644.75	strain	||||||32644|32644.75	||||||unidentified|unidentified strain	0.0039	RNODE_204_length_1584_cov_1.63444	32644
45202.141	strain	||||||45202|45202.141	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_245_length_4357_cov_37.67935	45202
45202.140	strain	||||||45202|45202.140	||||||unidentified plasmid|unidentified plasmid strain	0.2901	RNODE_477_length_5419_cov_20.61131	45202
45202.143	strain	||||||45202|45202.143	||||||unidentified plasmid|unidentified plasmid strain	0.0120	RNODE_12_length_1515_cov_4.22907	45202
45202.142	strain	||||||45202|45202.142	||||||unidentified plasmid|unidentified plasmid strain	0.6206	RNODE_130_length_2230_cov_8.22328	45202
45202.145	strain	||||||45202|45202.145	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_388_length_2936_cov_27.70796	45202
45202.144	strain	||||||45202|45202.144	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_252_length_2412_cov_8.03222	45202
45202.147	strain	||||||45202|45202.147	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_505_length_8295_cov_9.15006	45202
106589.6	strain	2|1224|28216|80840|119060|106589||106589.6	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus||Cupriavidus strain	0.3640	Otu12.0	119060
45202.112	strain	||||||45202|45202.112	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_187_length_2669_cov_7.35323	45202
45202.148	strain	||||||45202|45202.148	||||||unidentified plasmid|unidentified plasmid strain	0.1280	RNODE_486_length_2116_cov_5.68150	45202
1089549.1	strain	2|201174|1760|85014|85034|651553|526067|1089549.1	Bacteria|Actinobacteria|Actinobacteria|Glycomycetales|Glycomycetaceae|Haloglycomyces|Haloglycomyces albus|Haloglycomyces albus DSM 45210 strain	0.0000	Otu664	1089549
384.1	strain	2|1224|28211|356|82115|379|384|384.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium leguminosarum|Rhizobium leguminosarum strain	0.0000	Otu83.1	379
384.2	strain	2|1224|28211|356|82115|379|384|384.2	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium leguminosarum|Rhizobium leguminosarum strain	1.0085	Otu3.0	379
316.1	strain	2|1224|1236|72274|135621|286|316|316.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas stutzeri|Pseudomonas stutzeri strain	0.0000	Otu692.0	135621
32644.83	strain	||||||32644|32644.83	||||||unidentified|unidentified strain	0.0000	RNODE_49_length_2149_cov_5.34556	32644
593907.1	strain	2|201174|1760|85006|85016|1707|11|593907.1	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas gilvus|Cellulomonas gilvus ATCC 13127 strain	0.0000	Otu1013	593907
32644.82	strain	||||||32644|32644.82	||||||unidentified|unidentified strain	1.0250	RNODE_570_length_2044_cov_6.96707	32644
196162.1	strain	2|201174|1760|85009|85015|1839|196162|196162.1	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Nocardioides|Nocardioides sp. JS614|Nocardioides sp. JS614 strain	0.0000	Otu486.0	85015
642.1	strain	2|1224|1236|135624|84642|642||642.1	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas||Aeromonas strain	0.0000	Otu869	642
216778.2	strain	2|1224|1236|135614|32033|40323|216778|216778.2	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas rhizophila|Stenotrophomonas rhizophila strain	0.0019	Otu89.1	32033
1131730.1	strain	2|1239|91061|1385|186817|1386|220686|1131730.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus vireti|Bacillus vireti LMG 21834 strain	0.0000	Otu1023	1131730
1304866.1	strain	2|1239|186801|186802|31979|1485|1304866|1304866.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium sp. ASBs410|Clostridium sp. ASBs410 strain	0.0000	Otu818	1304866
40658.1	strain	2759|4890|147550|1028384|1033978|40657|40658|40658.1	Eukaryota|Ascomycota|Sordariomycetes|Glomerellales|Plectosphaerellaceae|Plectosphaerella|Plectosphaerella cucumerina|Plectosphaerella cucumerina strain	0.0013	Plectosphaerella_cucumerina_MPI-FR1-AT-0340	40658
40658.2	strain	2759|4890|147550|1028384|1033978|40657|40658|40658.2	Eukaryota|Ascomycota|Sordariomycetes|Glomerellales|Plectosphaerellaceae|Plectosphaerella|Plectosphaerella cucumerina|Plectosphaerella cucumerina strain	0.0015	Plectosphaerella_cucumerina_MPI-SP2-AT-0421	40658
40658.3	strain	2759|4890|147550|1028384|1033978|40657|40658|40658.3	Eukaryota|Ascomycota|Sordariomycetes|Glomerellales|Plectosphaerellaceae|Plectosphaerella|Plectosphaerella cucumerina|Plectosphaerella cucumerina strain	0.0001	Plectosphaerella_cucumerina_MPI-SP2-AT-0455	40658
394503.1	strain	2|1239|186801|186802|541000|1508657|1521|394503.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] cellulolyticum|[Clostridium] cellulolyticum H10 strain	0.0000	Otu1064	394503
